word,typed_word_without_mistakes,word_duration (ms),Count,characters,CPS,WPM
shall,1,404.156,1.0,5.0,12.371460525143757,148.45752630172507
he,1,188.9249,1.0,2.0,10.586217062970524,127.03460475564628
be,1,155.4157,1.0,2.0,12.868712749098066,154.4245529891768
with,1,289.8128,1.0,4.0,13.80201288555923,165.62415462671078
him,1,263.51,1.0,3.0,11.38476718151114,136.6172061781337
He,1,188.8886,1.0,2.0,10.58825148791404,127.05901785496847
shall,1,379.5394,1.0,5.0,13.173862845333051,158.08635414399663
not,1,259.3412,1.0,3.0,11.5677724943048,138.8132699316576
rule,1,308.6651,1.0,4.0,12.959029057706882,155.50834869248257
with,1,314.3433,1.0,4.0,12.72494117100635,152.6992940520762
harshness,1,826.0837,1.0,9.0,10.894779790474017,130.7373574856882
over,1,285.8924,1.0,4.0,13.991277837396169,167.895334048754
him,0,1825.5694,1.0,3.0,1.6433228996936518,19.719874796323825
in,1,174.3192,1.0,2.0,11.47320547593151,137.67846571117812
your,1,276.2442,1.0,4.0,14.479942022312144,173.7593042677457
sight,1,356.544,1.0,5.0,14.023514629330462,168.28217555196554
If,1,460.4841,1.0,2.0,4.3432552828642725,52.11906339437127
he,1,147.0373,1.0,2.0,13.60199078737164,163.2238894484597
isn't,1,405.0881,1.0,5.0,12.342994030187509,148.1159283622501
redeemed,1,676.8392,1.0,8.0,11.81964637981961,141.8357565578353
by,1,160.2655,1.0,2.0,12.47929217454786,149.75150609457432
these,1,291.1386,1.0,5.0,17.17395082617008,206.08740991404096
means,1,358.329,1.0,5.0,13.953657113993009,167.4438853679161
then,1,231.7771,1.0,4.0,17.25796034207003,207.0955241048404
he,1,144.359,1.0,2.0,13.854349226580952,166.25219071897143
shall,1,387.7467,1.0,5.0,12.895016256746995,154.74019508096393
be,1,159.1636,1.0,2.0,12.5656871294693,150.7882455536316
released,0,1738.8803,1.0,8.0,4.600661701670897,55.20794042005076
in,1,142.3306,1.0,2.0,14.051792095304874,168.62150514365848
the,1,146.2016,1.0,3.0,20.51961127648397,246.2353353178077
Year,1,346.4993,1.0,4.0,11.5440348652941,138.5284183835292
of,1,129.692,1.0,2.0,15.421151651605342,185.0538198192641
Jubilee,1,780.0057,1.0,7.0,8.97429339298418,107.69152071581016
he,1,115.6885,1.0,2.0,17.28780302277236,207.4536362732683
and,1,185.1119,1.0,3.0,16.206413526088816,194.4769623130658
his,0,1112.2321,1.0,3.0,2.69727874244953,32.36734490939436
children,1,538.783,1.0,8.0,14.848278434917212,178.17934121900657
with,1,305.7677,1.0,4.0,13.081826497697437,156.98191797236925
him,1,272.2099,1.0,3.0,11.020907027995674,132.2508843359481
For,1,457.2579,1.0,3.0,6.560848921363633,78.7301870563636
to,1,177.3692,1.0,2.0,11.275914871353088,135.31097845623705
me,1,160.1464,1.0,2.0,12.488572955745491,149.8628754689459
the,1,172.3933,1.0,3.0,17.402068409851196,208.8248209182144
children,1,577.108,1.0,8.0,13.862223362005032,166.3466803440604
of,1,129.764,1.0,2.0,15.41259517277519,184.95114207330224
Israel,1,521.9841,1.0,6.0,11.494602996528052,137.93523595833665
are,1,216.8245,1.0,3.0,13.836074797820356,166.03289757384428
servants,1,623.6674,1.0,8.0,12.827349962496031,153.9281995499524
they,1,218.1476,1.0,4.0,18.33620906212124,220.0345087454549
are,1,172.5349,1.0,3.0,17.387786471027024,208.65343765232427
my,1,174.5891,1.0,2.0,11.45546886947696,137.46562643372354
servants,1,589.9222,1.0,8.0,13.561110261658234,162.7333231398988
whom,1,364.5407,1.0,4.0,10.972711688982876,131.67254026779452
I,1,145.2721,1.0,1.0,6.883634228458184,82.6036107414982
brought,0,998.0639,1.0,7.0,7.013578990283087,84.16294788339705
out,1,132.5485,1.0,3.0,22.63322481959434,271.59869783513204
of,1,130.585,1.0,2.0,15.315694758203469,183.7883370984416
the,1,141.5994,1.0,3.0,21.186530451400216,254.2383654168026
land,1,248.1289,1.0,4.0,16.12065341844501,193.4478410213401
of,1,117.7675,1.0,2.0,16.98261404886747,203.79136858640965
Egypt,1,624.5849,1.0,5.0,8.005316811213335,96.06380173456004
I,1,101.2705,1.0,1.0,9.874543919502718,118.4945270340326
am,1,173.7201,1.0,2.0,11.512772557694822,138.15327069233786
the,1,160.0539,1.0,3.0,18.74368572087278,224.92422865047337
LORD,1,290.5627,1.0,4.0,13.766391900956316,165.1967028114758
your,1,344.948,1.0,4.0,11.59595069401765,139.1514083282118
God,1,263.5448,1.0,3.0,11.383263870127582,136.599166441531
You,1,405.7411,1.0,3.0,7.3938775243622095,88.72653029234651
shall,1,362.2372,1.0,5.0,13.80311022722128,165.63732272665536
make,1,189.3257,1.0,4.0,21.127612363244925,253.5313483589391
for,1,247.6279,1.0,3.0,12.11495150586828,145.37941807041938
yourselves,1,769.2815,1.0,10.0,12.999142706538503,155.98971247846202
no,1,160.2812,1.0,2.0,12.478069792339962,149.73683750807953
idols,1,406.8782,1.0,5.0,12.28868983396014,147.46427800752167
and,1,158.4731,1.0,3.0,18.930657632115484,227.1678915853858
you,1,215.2325,1.0,3.0,13.938415434472024,167.2609852136643
shall,1,362.8586,1.0,5.0,13.779472224166655,165.3536666899999
not,1,248.3876,1.0,3.0,12.077897608415237,144.93477130098282
raise,1,431.1259,1.0,5.0,11.597540300872668,139.17048361047202
up,1,232.8447,1.0,2.0,8.58941603566669,103.07299242800028
a,1,89.4536,1.0,1.0,11.178979940438396,134.14775928526075
carved,1,523.9486,1.0,6.0,11.451504975869767,137.41805971043723
image,1,446.6295,1.0,5.0,11.194961371785787,134.33953646142945
or,1,144.243,1.0,2.0,13.865490873040637,166.38589047648762
a,1,103.6222,1.0,1.0,9.65044170071664,115.80530040859968
pillar,1,533.2147,1.0,6.0,11.252502978631307,135.0300357435757
and,1,128.1579,1.0,3.0,23.408623268639698,280.9034792236764
you,1,205.6228,1.0,3.0,14.589821751284388,175.07786101541265
shall,1,392.9629,1.0,5.0,12.723847467534467,152.6861696104136
not,1,285.675,1.0,3.0,10.501443948542924,126.01732738251508
place,1,273.3727,1.0,5.0,18.29004871371574,219.4805845645889
any,1,190.0066,1.0,3.0,15.788925226807912,189.4671027216949
figured,1,519.1774,1.0,7.0,13.482867320495846,161.79440784595016
stone,1,348.5568,1.0,5.0,14.344864309059528,172.13837170871432
in,1,116.8869,1.0,2.0,17.11055729940652,205.32668759287824
your,1,233.4627,1.0,4.0,17.133357919701947,205.60029503642332
land,1,264.5981,1.0,4.0,15.117266526101282,181.4071983132154
to,1,144.8585,1.0,2.0,13.80657676284098,165.67892115409177
bow,1,259.2737,1.0,3.0,11.570784078755384,138.84940894506462
down,1,314.6764,1.0,4.0,12.711471212966716,152.5376545556006
to,1,158.3101,1.0,2.0,12.633432737393257,151.60119284871905
it,1,146.8053,1.0,2.0,13.623486345520224,163.4818361462427
for,1,160.1552,1.0,3.0,18.731830124778966,224.7819614973476
I,1,102.0958,1.0,1.0,9.794722211883348,117.5366665426002
am,1,142.4657,1.0,2.0,14.038466802886589,168.46160163463907
the,1,159.3653,1.0,3.0,18.82467513316889,225.8961015980267
LORD,1,304.4646,1.0,4.0,13.13781635040658,157.65379620487897
your,1,347.5792,1.0,4.0,11.50816849799988,138.09802197599856
God,1,275.4482,1.0,3.0,10.891340005126192,130.6960800615143
You,1,546.5147,1.0,3.0,5.489330845080655,65.87197014096786
shall,1,363.9575,1.0,5.0,13.737867745547216,164.85441294656658
keep,1,363.1321,1.0,4.0,11.015275157442709,132.18330188931247
my,1,188.0842,1.0,2.0,10.633535405951164,127.60242487141396
Sabbaths,1,625.0545,1.0,8.0,12.798883937320667,153.586607247848
and,1,141.9397,1.0,3.0,21.135735808938588,253.62882970726304
have,1,275.0661,1.0,4.0,14.541959187264444,174.50351024717332
reverence,1,684.8476,1.0,9.0,13.14160989977916,157.69931879734992
for,1,318.3708,1.0,3.0,9.422974720043422,113.07569664052107
my,1,186.9369,1.0,2.0,10.698797294702116,128.38556753642538
sanctuary,1,867.2499,1.0,9.0,10.377631637662915,124.53157965195498
I,1,160.4041,1.0,1.0,6.234254610698854,74.81105532838625
am,1,146.3767,1.0,2.0,13.663376753267428,163.9605210392091
the,1,161.1329,1.0,3.0,18.618171707950395,223.41806049540477
LORD,1,302.1052,1.0,4.0,13.24042088649914,158.88505063798968
If,1,332.568,1.0,2.0,6.013807702484906,72.16569242981888
you,1,247.5472,1.0,3.0,12.11890096110964,145.42681153331569
walk,1,292.7426,1.0,4.0,13.663880829096962,163.96656994916356
in,1,130.58,1.0,2.0,15.31628120692296,183.7953744830755
my,1,188.27,1.0,2.0,10.623041376746162,127.47649652095394
statutes,0,1982.5989,1.0,8.0,4.035107655915677,48.42129187098813
and,1,175.6993,1.0,3.0,17.074626933630356,204.89552320356427
keep,1,375.469,1.0,4.0,10.653342885830789,127.84011462996946
my,1,161.2451,1.0,2.0,12.403477687073902,148.84173224488683
commandments,1,893.7517,1.0,12.0,13.426547887964857,161.11857465557827
and,1,159.2691,1.0,3.0,18.83604540993828,226.0325449192593
do,1,201.9085,1.0,2.0,9.905476985862409,118.86572383034893
them,1,276.1772,1.0,4.0,14.483454825380226,173.8014579045627
then,1,473.6023,1.0,4.0,8.44590492909346,101.35085914912152
I,1,131.0377,1.0,1.0,7.631391576622605,91.57669891947128
will,1,365.1043,1.0,4.0,10.95577345980313,131.46928151763757
give,1,246.71,1.0,4.0,16.213367921851567,194.5604150622188
you,1,227.2962,1.0,3.0,13.19863684478667,158.38364213744003
your,0,2457.4108,1.0,4.0,1.6277294785226792,19.53275374227215
rains,1,277.4949,1.0,5.0,18.018349166056748,216.22018999268096
in,1,143.9249,1.0,2.0,13.89613610987397,166.75363331848763
their,1,247.7855,1.0,5.0,20.17874330822425,242.14491969869096
season,0,1158.5115,1.0,6.0,5.179059508688519,62.14871410426223
and,1,143.8246,1.0,3.0,20.85874043800574,250.30488525606887
the,1,159.7056,1.0,3.0,18.784563597018515,225.41476316422217
land,1,231.7753,1.0,4.0,17.25809436984873,207.0971324381848
shall,1,393.3567,1.0,5.0,12.711109280711376,152.5333113685365
yield,1,432.0275,1.0,5.0,11.573337345423614,138.88004814508338
its,1,246.8863,1.0,3.0,12.151342541080652,145.81611049296782
increase,1,534.1225,1.0,8.0,14.977837481102185,179.7340497732262
and,1,144.8869,1.0,3.0,20.705805700860463,248.4696684103256
the,1,203.2657,1.0,3.0,14.759007545296624,177.10809054355946
trees,1,488.7525,1.0,5.0,10.23012670011918,122.76152040143018
of,1,147.3372,1.0,2.0,13.574304384771802,162.89165261726163
the,1,173.5035,1.0,3.0,17.290717478321763,207.48860973986115
field,1,305.5916,1.0,5.0,16.361706277266784,196.3404753272014
shall,1,417.6454,1.0,5.0,11.971878536193625,143.66254243432348
yield,1,622.7364,1.0,5.0,8.029079398602684,96.34895278323222
their,1,276.9972,1.0,5.0,18.050723978437325,216.6086877412479
fruit,1,344.7301,1.0,5.0,14.50410045423942,174.04920545087302
Your,1,432.217,1.0,4.0,9.254610531284056,111.05532637540864
threshing,1,736.8633,1.0,9.0,12.213934389187248,146.567212670247
shall,1,406.1799,1.0,5.0,12.309816413859968,147.7177969663196
continue,1,476.6739,1.0,8.0,16.78296210470093,201.39554525641117
until,1,318.2418,1.0,5.0,15.711323905282084,188.535886863385
the,1,160.8918,1.0,3.0,18.64607145920426,223.75285751045112
vintage,1,591.3254,1.0,7.0,11.83781383312809,142.05376599753708
and,1,145.4841,1.0,3.0,20.620810109145943,247.4497213097513
the,1,161.2313,1.0,3.0,18.60680897567656,223.28170770811877
vintage,1,636.3685,1.0,7.0,10.99991592921397,131.99899115056763
shall,1,362.6637,1.0,5.0,13.786877484567658,165.4425298148119
continue,1,496.8527,1.0,8.0,16.10135156757727,193.21621881092727
until,1,285.2664,1.0,5.0,17.52747607148967,210.329712857876
the,1,161.4934,1.0,3.0,18.57661056117464,222.91932673409565
sowing,1,391.799,1.0,6.0,15.313974767674242,183.76769721209087
time,0,1399.6924,1.0,4.0,2.857770750201973,34.29324900242368
You,1,344.9386,1.0,3.0,8.69720002342446,104.36640028109352
shall,1,377.2018,1.0,5.0,13.255504082960368,159.0660489955244
eat,1,144.714,1.0,3.0,20.730544384095523,248.76653260914628
your,1,232.8101,1.0,4.0,17.181385171863248,206.17662206235897
bread,1,316.8247,1.0,5.0,15.78159783627981,189.3791740353577
to,1,143.0965,1.0,2.0,13.976582236462807,167.7189868375537
the,1,173.9155,1.0,3.0,17.249756347191596,206.9970761662992
full,1,349.6997,1.0,4.0,11.438385563384813,137.26062676061775
and,1,145.0969,1.0,3.0,20.675838008944368,248.1100561073324
dwell,1,523.4939,1.0,5.0,9.551209670255949,114.61451604307136
in,1,161.2064,1.0,2.0,12.406455326835658,148.8774639220279
your,1,232.2541,1.0,4.0,17.22251620100571,206.67019441206853
land,1,276.2115,1.0,4.0,14.48165626702726,173.7798752043271
safely,1,506.8992,1.0,6.0,11.836672853301012,142.04007423961215
I,1,217.6872,1.0,1.0,4.593747358595269,55.12496830314322
will,1,404.4132,1.0,4.0,9.89087398729814,118.69048784757769
give,1,291.0732,1.0,4.0,13.742247654541885,164.9069718545026
peace,1,337.0754,1.0,5.0,14.833476426935931,178.00171712323117
in,1,116.2283,1.0,2.0,17.207513144389104,206.49015773266925
the,1,156.743,1.0,3.0,19.13961070031836,229.6753284038203
land,1,260.508,1.0,4.0,15.354614829487003,184.2553779538441
and,1,160.14,1.0,3.0,18.7336080929187,224.8032971150244
you,1,233.5915,1.0,3.0,12.842933069054313,154.11519682865173
shall,1,375.6039,1.0,5.0,13.311895856246434,159.7427502749572
lie,0,1067.2989,1.0,3.0,2.810833966005212,33.73000759206254
down,1,275.8779,1.0,4.0,14.499167929000476,173.99001514800568
and,1,142.899,1.0,3.0,20.993848802300928,251.92618562761112
no,1,201.7569,1.0,2.0,9.912919954658303,118.95503945589964
one,1,201.8964,1.0,3.0,14.85910595731276,178.3092714877531
will,1,463.7749,1.0,4.0,8.624873834267444,103.49848601120932
make,1,231.9006,1.0,4.0,17.24876951590466,206.98523419085592
you,1,276.0248,1.0,3.0,10.868588619573313,130.42306343487974
afraid,1,406.8406,1.0,6.0,14.747790658061168,176.973487896734
I,1,130.7112,1.0,1.0,7.650453824920894,91.80544589905072
will,1,361.3927,1.0,4.0,11.06829219295243,132.81950631542918
remove,0,1376.2165,1.0,6.0,4.359779148120953,52.31734977745144
evil,1,305.1995,1.0,4.0,13.106181366614296,157.27417639937156
animals,1,564.1697,1.0,7.0,12.407614233802349,148.89137080562816
out,1,131.052,1.0,3.0,22.89167658639319,274.70011903671826
of,1,117.7245,1.0,2.0,16.988817111136594,203.86580533363912
the,1,189.5574,1.0,3.0,15.82634072845481,189.9160887414577
land,1,249.0186,1.0,4.0,16.063057137097392,192.75668564516872
neither,1,388.4522,1.0,7.0,18.02023517951501,216.2428221541801
shall,1,753.1203,1.0,5.0,6.639045581429686,79.66854697715624
the,1,172.0754,1.0,3.0,17.434217790573204,209.2106134868785
sword,1,433.8452,1.0,5.0,11.524848033353832,138.29817640024598
go,1,160.4819,1.0,2.0,12.462464614389535,149.54957537267444
through,1,518.0709,1.0,7.0,13.511664137090117,162.1399696450814
your,1,293.2178,1.0,4.0,13.641736620355244,163.7008394442629
land,1,261.683,1.0,4.0,15.28567006645445,183.4280407974534
You,1,447.1856,1.0,3.0,6.708623891288092,80.5034866954571
shall,1,364.0782,1.0,5.0,13.733313337629117,164.79976005154938
chase,1,393.504,1.0,5.0,12.706351142555096,152.47621371066114
your,1,220.3049,1.0,4.0,18.156654708996488,217.87985650795787
enemies,1,475.0874,1.0,7.0,14.73413102515453,176.80957230185436
and,1,130.4868,1.0,3.0,22.99083125649491,275.8899750779389
they,1,233.3954,1.0,4.0,17.13829835549458,205.65958026593492
shall,1,373.6708,1.0,5.0,13.380761889877402,160.5691426785288
fall,1,335.9013,1.0,4.0,11.908259956124017,142.8991194734882
before,1,435.011,1.0,6.0,13.792754665973964,165.51305599168757
you,0,1848.4565,1.0,3.0,1.6229757097340405,19.47570851680848
by,1,174.1403,1.0,2.0,11.484992273471448,137.81990728165738
the,1,158.7481,1.0,3.0,18.89786397443497,226.77436769321963
sword,1,405.8186,1.0,5.0,12.320775834325977,147.8493100119117
Five,1,535.9637,1.0,4.0,7.463192003488295,89.55830404185954
of,1,143.5396,1.0,2.0,13.93343718388514,167.2012462066217
you,1,203.0407,1.0,3.0,14.775362772094462,177.30435326513356
shall,1,377.0117,1.0,5.0,13.262187884354782,159.1462546122574
chase,1,270.9492,1.0,5.0,18.4536437088576,221.44372450629123
a,1,28.3129,1.0,1.0,35.319589303815576,423.8350716457869
hundred,1,537.7882,1.0,7.0,13.01627666802656,156.1953200163187
and,1,145.6631,1.0,3.0,20.595469957731236,247.1456394927748
a,1,42.7151,1.0,1.0,23.410924942233542,280.9310993068025
hundred,1,538.865,1.0,7.0,12.99026657882772,155.88319894593263
of,1,204.5062,1.0,2.0,9.77965460215876,117.35585522590512
you,1,198.4823,1.0,3.0,15.11469788489956,181.37637461879476
shall,1,379.2386,1.0,5.0,13.184311934491898,158.21174321390276
chase,1,305.6727,1.0,5.0,16.357365247207223,196.2883829664867
ten,1,262.9487,1.0,3.0,11.409069525728784,136.9088343087454
thousand,0,1853.4655,1.0,8.0,4.31623895885842,51.79486750630103
and,1,159.8735,1.0,3.0,18.76483594842172,225.17803138106063
your,1,258.2632,1.0,4.0,15.488075730495094,185.8569087659411
enemies,1,452.2913,1.0,7.0,15.47675137682286,185.7210165218743
shall,1,409.6307,1.0,5.0,12.206116387272733,146.47339664727278
fall,1,359.0548,1.0,4.0,11.140360747161717,133.68432896594058
before,1,494.0242,1.0,6.0,12.145154022819124,145.74184827382948
you,1,230.0338,1.0,3.0,13.041561718321391,156.49874061985673
by,1,175.0823,1.0,2.0,11.423199261147472,137.07839113376966
the,1,189.501,1.0,3.0,15.831051023477448,189.97261228172937
sword,1,450.3432,1.0,5.0,11.102643495005587,133.23172194006705
I,1,217.9195,1.0,1.0,4.58885047001301,55.06620564015611
will,1,392.1754,1.0,4.0,10.199517868790345,122.39421442548412
have,0,1447.9425,1.0,4.0,2.762540639562689,33.15048767475227
respect,1,535.6691,1.0,7.0,13.06776888941326,156.8132266729591
for,1,188.2538,1.0,3.0,15.935933298557586,191.23119958269103
you,1,206.8418,1.0,3.0,14.50383819904874,174.04605838858487
make,1,233.5944,1.0,4.0,17.12369817084656,205.4843780501587
you,1,243.7421,1.0,3.0,12.30809121608454,147.6970945930145
fruitful,1,653.6631,1.0,8.0,12.2387205274399,146.8646463292788
multiply,1,708.0895,1.0,8.0,11.298006819759363,135.57608183711238
you,1,233.7075,1.0,3.0,12.836558518661146,154.03870222393374
and,1,168.0099,1.0,3.0,17.856090623231132,214.2730874787736
will,1,423.9536,1.0,4.0,9.434994773012896,113.21993727615477
establish,1,595.31,1.0,9.0,15.118173724614069,181.41808469536883
my,1,220.6447,1.0,2.0,9.064346435695034,108.7721572283404
covenant,1,551.596,1.0,8.0,14.5033684073126,174.0404208877512
with,1,314.6242,1.0,4.0,12.713580201395825,152.56296241674988
you,1,218.813,1.0,3.0,13.710337137190203,164.52404564628245
You,1,589.2299,1.0,3.0,5.0913913228096535,61.096695873715845
shall,1,378.0793,1.0,5.0,13.22473883124519,158.69686597494228
eat,1,130.7169,1.0,3.0,22.95036066491785,275.40432797901417
old,1,200.7043,1.0,3.0,14.947362861682585,179.36835434019102
supplies,1,780.6436,1.0,8.0,10.24795438020628,122.97545256247535
long,1,450.13,1.0,4.0,8.886321729278208,106.6358607513385
kept,1,343.5289,1.0,4.0,11.643852962589174,139.7262355510701
and,1,129.4085,1.0,3.0,23.182403010621403,278.18883612745685
you,1,247.7519,1.0,3.0,12.10888796412863,145.30665556954358
shall,1,375.6848,1.0,5.0,13.30902927134662,159.70835125615943
move,1,321.5594,1.0,4.0,12.439381339808444,149.27257607770133
out,1,160.1249,1.0,3.0,18.735374698126275,224.8244963775153
the,0,2601.4317,1.0,3.0,1.1532111336999544,13.838533604399451
old,1,169.6869,1.0,3.0,17.679620524625058,212.1554462955007
because,1,465.5704,1.0,7.0,15.035320114852665,180.42384137823197
of,1,133.4536,1.0,2.0,14.986482193061857,179.83778631674227
the,1,236.0928,1.0,3.0,12.70686780791282,152.48241369495383
new,1,255.2546,1.0,3.0,11.752971347039388,141.03565616447264
I,1,174.0613,1.0,1.0,5.745102443794226,68.94122932553071
will,1,348.3544,1.0,4.0,11.482559140920856,137.79070969105027
set,1,260.1214,1.0,3.0,11.53307647890562,138.39691774686742
my,1,173.6666,1.0,2.0,11.516319200122537,138.1958304014704
tent,1,284.033,1.0,4.0,14.082870652353774,168.99444782824528
among,1,306.3354,1.0,5.0,16.321979111784014,195.86374934140812
you,1,233.9552,1.0,3.0,12.82296781606051,153.8756137927261
and,1,145.3639,1.0,3.0,20.6378612571622,247.6543350859464
my,1,257.0017,1.0,2.0,7.782049690721888,93.38459628866266
soul,1,262.0875,1.0,4.0,15.262078504316309,183.1449420517957
won't,1,377.6514,1.0,5.0,13.239723194459229,158.8766783335107
abhor,1,403.1356,1.0,5.0,12.402774649522392,148.8332957942687
you,1,204.3601,1.0,3.0,14.67996932865075,176.15963194380902
I,1,259.6228,1.0,1.0,3.851741834692485,46.22090201630982
will,1,374.7121,1.0,4.0,10.674862114140428,128.09834536968515
walk,1,260.8755,1.0,4.0,15.332984507935778,183.99581409522932
among,1,306.7617,1.0,5.0,16.299296815736774,195.5915617888413
you,1,186.4975,1.0,3.0,16.086006514832636,193.03207817799165
and,1,143.7515,1.0,3.0,20.869347450287474,250.43216940344968
will,0,771.0552,1.0,4.0,5.187696030063735,62.25235236076482
be,1,171.2658,1.0,2.0,11.67775469474933,140.13305633699196
your,1,260.5921,1.0,4.0,15.349659486991357,184.19591384389628
God,1,275.1086,1.0,3.0,10.904784510553286,130.85741412663944
and,1,162.2321,1.0,3.0,18.49202469794819,221.90429637537827
you,1,244.4034,1.0,3.0,12.2747883212754,147.2974598553048
will,1,378.1154,1.0,4.0,10.578780975331869,126.94537170398245
be,1,159.3182,1.0,2.0,12.553493574494317,150.6419228939318
my,1,175.1521,1.0,2.0,11.41864699309914,137.02376391718968
people,1,419.3802,1.0,6.0,14.30682707481183,171.68192489774196
I,1,290.0651,1.0,1.0,3.4475019573192367,41.37002348783084
am,1,160.3609,1.0,2.0,12.471868142421252,149.66241770905503
the,1,155.2041,1.0,3.0,19.329386272656457,231.95263527187748
LORD,1,303.0153,1.0,4.0,13.20065356435797,158.40784277229562
your,1,376.8381,1.0,4.0,10.614637957255384,127.3756554870646
God,1,330.4782,1.0,3.0,9.077754599244368,108.93305519093242
who,1,221.0089,1.0,3.0,13.574113983645002,162.88936780374002
brought,1,595.6171,1.0,7.0,11.7525168434553,141.03020212146362
you,1,190.4244,1.0,3.0,15.754283589708042,189.0514030764965
out,0,1142.0176,1.0,3.0,2.626929742588906,31.52315691106687
of,1,132.0139,1.0,2.0,15.149919819049355,181.79903782859225
the,1,160.2784,1.0,3.0,18.71743166889612,224.60918002675345
land,1,233.3162,1.0,4.0,17.144116010804222,205.72939212965065
of,1,116.8259,1.0,2.0,17.119491482624998,205.4338977915
Egypt,1,490.7256,1.0,5.0,10.188993604572495,122.26792325486994
that,1,259.7363,1.0,4.0,15.400234776579168,184.80281731895
you,1,189.4255,1.0,3.0,15.837360862185925,190.0483303462311
should,1,274.1079,1.0,6.0,21.88919035168268,262.6702842201921
not,1,246.9581,1.0,3.0,12.147809689173991,145.7737162700879
be,1,158.1066,1.0,2.0,12.649693308185745,151.79631969822893
their,1,263.3048,1.0,5.0,18.98939935770256,227.8727922924307
slaves,1,549.2661,1.0,6.0,10.923667053182417,131.084004638189
I,1,116.3782,1.0,1.0,8.592674573072964,103.11209487687556
have,1,278.0135,1.0,4.0,14.38779052096391,172.6534862515669
broken,1,316.3955,1.0,6.0,18.96360725737249,227.56328708846996
the,1,233.2576,1.0,3.0,12.86131727326355,154.3358072791626
bars,1,363.7402,1.0,4.0,10.996859846670782,131.9623181600494
of,1,139.8924,1.0,2.0,14.29670232264226,171.5604278717071
your,0,1260.6518,1.0,4.0,3.1729617964294343,38.075541557153215
yoke,0,1592.3696,1.0,4.0,2.511979630859569,30.14375557031483
and,1,174.0252,1.0,3.0,17.238882644582507,206.8665917349901
made,1,359.5759,1.0,4.0,11.124216055636657,133.49059266763987
you,1,245.9126,1.0,3.0,12.199456229570991,146.39347475485192
walk,1,349.9343,1.0,4.0,11.43071713747409,137.16860564968908
upright,1,605.0862,1.0,7.0,11.56859964745519,138.8231957694623
But,1,389.4179,1.0,3.0,7.703806116770698,92.44567340124836
if,1,141.613,1.0,2.0,14.122997182462065,169.47596618954475
you,1,246.6826,1.0,3.0,12.16137660297078,145.93651923564937
will,1,379.8177,1.0,4.0,10.531368074736909,126.37641689684288
not,1,247.0653,1.0,3.0,12.142538834874829,145.71046601849793
listen,1,417.6791,1.0,6.0,14.365095117280228,172.38114140736272
to,1,188.9135,1.0,2.0,10.586855889070923,127.04227066885107
me,1,176.2262,1.0,2.0,11.349050254729432,136.18860305675318
and,1,145.2375,1.0,3.0,20.6558223599277,247.8698683191324
will,1,375.9086,1.0,4.0,10.640884512884249,127.69061415461098
not,1,304.4152,1.0,3.0,9.854961250292362,118.25953500350836
do,1,173.8391,1.0,2.0,11.50489159228275,138.058699107393
all,1,272.4686,1.0,3.0,11.01044303820697,132.12531645848364
these,1,319.8528,1.0,5.0,15.632190807771575,187.5862896932589
commandments,1,865.9256,1.0,12.0,13.858003505151018,166.29604206181222
and,1,462.3097,1.0,3.0,6.48915651131698,77.86987813580376
if,1,246.8498,1.0,2.0,8.102092851604498,97.22511421925398
you,1,286.7355,1.0,3.0,10.4626040375189,125.55124845022678
shall,1,377.4635,1.0,5.0,13.246313882004484,158.9557665840538
reject,1,507.3608,1.0,6.0,11.825903774986164,141.91084529983397
my,1,155.9592,1.0,2.0,12.823866754894867,153.88640105873844
statutes,1,523.4445,1.0,8.0,15.283377702889227,183.40053243467077
and,1,130.2667,1.0,3.0,23.02967680919222,276.35612171030664
if,1,169.6538,1.0,2.0,11.788713250160033,141.4645590019204
your,1,233.8948,1.0,4.0,17.10170555309481,205.2204666371377
soul,1,277.1273,1.0,4.0,14.43379991794385,173.2055990153262
abhors,1,664.1281,1.0,6.0,9.034401646308895,108.41281975570676
my,1,218.0499,1.0,2.0,9.172212415598446,110.06654898718136
ordinances,1,723.2638,1.0,10.0,13.826213893188076,165.9145667182569
so,1,129.6098,1.0,2.0,15.430931920271462,185.17118304325757
that,1,246.8989,1.0,4.0,16.200963228268737,194.4115587392249
you,1,205.4659,1.0,3.0,14.600962982178553,175.2115557861426
will,1,374.2744,1.0,4.0,10.687345968626229,128.24815162351473
not,1,261.9183,1.0,3.0,11.45395338928208,137.44744067138495
do,1,173.598,1.0,2.0,11.520870056106636,138.25044067327963
all,1,332.3018,1.0,3.0,9.027937856490697,108.33525427788834
my,1,230.2405,1.0,2.0,8.686569044108227,104.23882852929871
commandments,1,872.3564,1.0,12.0,13.755845661245791,165.07014793494952
but,1,245.6574,1.0,3.0,12.212129575579649,146.54555490695577
break,1,275.101,1.0,5.0,18.17514294749928,218.10171536999135
my,1,187.0542,1.0,2.0,10.692088175512763,128.30505810615318
covenant,1,561.7881,1.0,8.0,14.24024467588402,170.88293611060826
I,1,331.7742,1.0,1.0,3.0140981426524425,36.169177711829306
also,0,764.7846,1.0,4.0,5.230230838853188,62.76277006623826
will,1,408.2448,1.0,4.0,9.79804274298166,117.57651291577992
do,1,156.7188,1.0,2.0,12.761710783900847,153.14052940681017
this,1,204.0163,1.0,4.0,19.60627655731429,235.27531868777152
to,1,188.391,1.0,2.0,10.61621839684486,127.39462076213832
